"","teach","class.type","class.per","pre.2","pre.4","Q2A1","Q2A2","Q2A3","Q2A4","Q2A5","Q2A6","Q4A1","Q4A2","Q4A3","Q4A4","Q4A5","Q4A6","Q4A7","Q4_Fac1_Score","Q4_Fac2_Score","Q2_1_Fac_Score","Q2_2Fac_Fac1_Score","Q2_2Fac_Fac2_Score"
"942",3,2,0.52271129,2.156378216,-0.875880414,1,1,0,0,1,1,4,5,3,3,3,1,3,-1.21871557512806,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"943",3,2,0.262151799,1.054788175,-1.108261401,1,1,1,0,0,1,4,5,3,1,1,1,5,-1.21871557512806,-2.41763584278387,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"944",3,2,0.234539214,0.191624246,-1.399842219,1,1,0,0,1,1,5,5,1,1,1,1,3,-1.73034468743594,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"945",3,2,0.725204338,1.961361585,-0.247752865,1,1,1,1,0,1,5,5,4,1,2,1,3,-1.04323423993162,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"946",3,2,0.11404927,1.402838799,-0.546842245,1,1,0,1,0,1,3,5,1,1,3,1,4,-1.55738901126244,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"947",3,2,0.499324301,2.950155376,-0.10398963,1,1,1,0,1,1,5,5,5,1,3,1,3,-0.648460773649967,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"948",3,2,0.226528203,1.562594014,0.841999451,0,1,0,0,1,1,5,3,1,3,4,1,5,-0.85603797255497,-2.41763584278387,-0.730381249576099,-0.735944560857401,0.0625548426537036
"949",3,2,0.430450961,2.595150045,0.181933906,1,1,0,0,1,1,5,4,5,1,5,2,1,-0.648460773649967,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"950",3,2,0.626776559,3.621613792,1.002062387,1,1,1,1,1,1,5,3,5,2,4,3,5,0.39497379111749,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"951",3,2,0.203259806,2.698331122,0.147797853,1,1,1,0,1,1,5,3,4,3,2,4,3,-1.04323423993162,-1.75758353508006,0.471563085845629,7.53230675054617e-05,0.493015974581274
"952",3,2,0.064779652,0.464433908,-0.033617191,1,0,1,0,0,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,-0.701970761654241,-0.700521104254516,0.0557363887700542
"953",3,2,0.919968493,2.036507656,-1.256570312,1,1,0,1,1,1,5,5,3,1,3,1,3,-1.04323423993162,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"954",3,2,0.781437538,2.660023475,-0.13099398,1,1,0,1,1,1,5,5,3,1,5,1,3,-0.648460773649967,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"955",3,2,0.197870428,1.577852926,-0.724427682,1,1,0,0,1,1,4,5,5,1,1,1,5,-0.85603797255497,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"956",3,2,0.696543234,3.777782576,0.533456411,1,1,1,1,1,1,5,5,5,1,5,1,5,0.9266933280179,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"957",3,2,0.162159844,1.462360819,-0.602035417,1,1,0,0,0,1,3,5,2,3,3,1,5,-1.21871557512806,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"958",3,2,0.157526369,0.108103682,-0.764116444,1,1,0,0,0,1,5,5,3,1,1,1,3,-1.3884666837332,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"959",3,2,0.192122743,1.470044251,-0.219472357,1,1,0,0,1,1,3,5,5,1,3,1,5,-0.648460773649967,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"960",3,2,0.593553635,4.061530324,1.008192624,1,1,1,1,1,1,5,5,4,3,5,3,5,0.39497379111749,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"961",3,2,0.869717775,4.052002317,1.517098224,1,1,0,1,1,1,5,5,4,1,5,5,5,0.39497379111749,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"962",3,2,0.695098099,3.955230238,0.738313854,1,1,1,1,0,1,5,5,5,1,5,3,3,-0.0936781356758963,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"963",3,2,0.596511939,2.174570483,-0.392306419,1,1,1,0,0,1,5,5,3,3,5,1,3,-0.648460773649967,-1.95500140211954,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"964",3,2,0.076569945,0.993914394,-0.487399389,1,1,0,0,0,1,5,5,4,1,5,1,5,0.39497379111749,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"965",3,2,0.117931223,1.178116949,-0.091052156,1,1,1,0,0,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"966",3,2,0.656575149,3.495743952,1.025472988,1,1,0,1,0,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"967",3,2,0.552906824,2.356134789,0.321391415,1,1,1,1,1,1,5,5,5,5,5,3,5,0.9266933280179,-1.11158532195804,1.18048768983452,7.53230675054617e-05,1.19952925649464
"968",3,2,0.759109942,2.58217105,-0.226128589,1,1,1,1,1,1,4,3,3,1,3,2,5,-0.85603797255497,-2.6880809911662,1.18048768983452,7.53230675054617e-05,1.19952925649464
"969",3,2,0.063618957,0.522602275,-0.653014678,1,1,0,0,0,1,3,5,3,1,3,1,4,-1.21871557512806,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"970",3,2,0.551021905,3.482982715,0.329332141,1,1,0,1,1,1,4,5,5,1,5,1,5,0.39497379111749,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"971",3,2,0.097403621,0.26888736,-1.075691492,1,1,0,0,0,1,3,5,1,3,3,1,3,-1.73034468743594,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"972",3,2,0.811555089,2.854504254,-0.494321479,1,1,1,1,0,1,5,5,4,1,3,1,5,-0.405406462406962,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"973",3,2,0.489613448,2.628253558,-0.330994597,1,1,0,1,1,1,5,5,3,1,4,2,3,-0.85603797255497,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"974",3,2,0.459088664,1.48189876,-0.891062613,1,1,0,0,0,1,5,5,1,1,1,1,5,-1.3884666837332,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"975",3,2,0.063283254,3.070160487,0.086148645,1,1,0,0,1,1,5,5,5,3,5,1,5,0.9266933280179,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"976",3,2,0.515699733,3.917829532,0.838538896,1,1,0,1,1,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"977",3,2,0.405641477,1.8021422,-0.117272699,1,1,0,1,1,1,5,5,3,1,5,5,4,-0.405406462406962,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"978",3,2,0.157535275,-0.38938979,-0.724537206,1,0,0,0,0,1,5,5,3,1,3,3,3,-1.04323423993162,-1.95500140211954,-0.751821144860298,-0.700521104254516,-0.572480043784732
"979",3,2,0.882678097,2.985981064,-0.196050699,1,1,1,1,0,1,5,5,3,1,3,1,5,-0.648460773649967,-2.41763584278387,0.618471880368537,7.53230675054617e-05,0.654996241765911
"980",3,2,0.866946345,3.412516993,-0.009900466,1,1,1,0,1,1,5,5,3,5,4,1,5,-0.405406462406962,-1.56581225366612,0.471563085845629,7.53230675054617e-05,0.493015974581274
"981",3,2,0.757721971,2.543890977,-0.08649445,1,1,1,1,1,1,5,5,5,1,3,1,3,-0.648460773649967,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"982",3,2,0.404514526,2.734500843,-0.32040188,1,1,1,1,1,1,3,5,3,1,3,1,4,-1.21871557512806,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"983",3,2,0.855000367,2.563708003,-0.568455301,1,1,1,0,0,1,5,5,5,1,2,1,4,-0.648460773649967,-2.41763584278387,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"984",3,2,0.877053683,3.180504676,0.186270565,1,1,0,1,1,1,5,5,5,3,3,3,3,-0.648460773649967,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"985",3,2,0.660632766,3.723966504,0.714902091,1,1,0,1,1,1,5,5,5,1,3,1,5,-0.0936781356758963,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"986",3,2,0.564187372,3.575501466,0.047086616,1,1,1,1,1,1,5,5,3,3,3,3,4,-0.85603797255497,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"987",3,2,0.262308611,0.756610005,-0.435726868,1,1,0,0,0,1,3,4,3,1,5,1,3,-1.04323423993162,-2.6880809911662,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"988",3,2,0.2990605,2.087596405,0.557195193,1,1,0,0,1,1,5,5,3,5,5,1,5,-0.0936781356758963,-1.56581225366612,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"989",3,2,0.625464262,1.988605244,-0.701452619,1,1,1,0,1,1,5,5,3,1,1,1,4,-1.21871557512806,-2.41763584278387,0.471563085845629,7.53230675054617e-05,0.493015974581274
"990",3,2,0.474831744,2.565250014,0.24653073,1,1,0,1,1,1,5,5,5,1,5,1,5,0.9266933280179,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"991",3,2,0.570055588,2.009127026,-0.690280919,1,1,1,1,1,1,5,5,2,1,3,1,3,-1.21871557512806,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"992",3,2,0.362723385,2.047414503,-0.315959605,1,1,0,1,1,1,5,5,3,1,2,1,5,-0.85603797255497,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"993",3,2,0.597617645,2.53180928,-0.67634826,1,1,0,1,0,1,3,5,1,1,5,1,5,-1.04323423993162,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"994",3,2,0.88302283,3.227242439,-0.493915655,1,1,0,1,0,1,5,5,4,1,3,1,5,-0.405406462406962,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"995",3,2,0.240504092,2.391438843,-0.474183095,1,1,0,0,0,1,3,5,2,1,3,1,5,-1.21871557512806,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"996",3,2,0.257482542,2.720541399,0.642303185,1,1,0,1,1,1,5,5,3,4,3,3,5,-0.648460773649967,-1.36113031943693,0.648352660520513,7.53230675054617e-05,0.661528275866333
"997",3,2,0.157157457,2.164188277,0.719023028,1,1,0,1,0,1,5,3,5,3,4,1,5,0.39497379111749,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"998",3,2,0.116908737,1.260276933,-0.07677973,1,1,0,1,0,1,5,5,3,1,2,1,4,-1.04323423993162,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"999",3,2,0.675320111,3.164540249,0.240107108,1,1,0,1,0,1,5,5,1,2,4,1,3,-1.21871557512806,-2.17240806379916,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1000",3,2,0.812720995,3.253268724,-0.564747868,1,1,0,0,0,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"1001",3,2,0.850114124,2.915541283,0.011440413,1,1,1,1,1,1,3,3,3,1,5,3,4,-0.85603797255497,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1002",3,2,0.457869494,4.206266748,0.543493063,1,1,1,1,0,1,5,5,3,1,5,2,4,-0.405406462406962,-2.17240806379916,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1003",3,2,0.498310265,3.114975552,-0.076185469,1,1,0,0,1,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1004",3,2,0.326200374,2.965874927,0.882618167,1,1,1,0,0,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"1005",3,2,0.382464615,2.102320871,-0.345542117,1,1,0,0,0,1,4,5,5,1,1,1,3,-1.21871557512806,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"1006",3,2,0.34780181,1.548399781,0.374289893,1,1,0,0,0,1,4,5,2,1,3,1,4,-1.21871557512806,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"1007",3,2,0.156304296,1.863668388,0.200195131,1,1,0,1,0,1,5,5,3,3,3,3,3,-1.04323423993162,-1.56581225366612,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1008",3,2,0.50736469,1.554915791,-0.244930785,1,1,0,1,0,1,4,5,3,3,5,1,5,-0.405406462406962,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1009",3,2,0.854370903,3.76425545,1.129686329,1,1,1,0,1,1,5,5,5,3,3,3,5,-0.0936781356758963,-1.56581225366612,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1010",3,2,0.356779493,1.250717393,-0.488151543,1,1,0,0,0,1,3,5,3,1,1,1,5,-1.3884666837332,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"1011",3,2,0.193342681,2.365074938,0.68873676,1,1,1,0,0,1,5,5,5,1,5,2,4,0.39497379111749,-2.17240806379916,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"1012",3,2,0.607573166,1.865300138,-0.594241402,1,1,1,0,0,1,3,5,3,3,1,1,3,-1.73034468743594,-1.95500140211954,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"1013",3,2,0.267185321,2.486250889,1.032494232,1,1,1,1,0,1,5,5,5,2,5,1,5,0.9266933280179,-2.17240806379916,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1014",3,2,0.646690881,3.59240007,0.444701452,1,1,1,1,0,1,4,5,5,1,5,3,5,0.39497379111749,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1015",3,2,0.146348471,1.98117294,0.399783692,1,1,0,0,0,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"1016",3,2,0.906840927,3.292918108,-0.287372348,1,1,1,1,1,1,5,5,3,1,5,1,3,-0.648460773649967,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1017",3,2,0.548593754,2.71787562,-0.152090131,1,1,0,1,1,1,4,5,3,1,3,2,5,-0.85603797255497,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1018",3,2,0.204516614,2.021764865,0.418477298,1,1,0,0,1,1,4,5,5,2,5,1,3,-0.405406462406962,-2.17240806379916,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1019",3,2,0.282520764,1.601537654,-0.133480867,1,1,0,1,0,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1020",3,2,0.482384018,1.691360583,-1.066729527,1,1,1,1,1,1,5,5,5,1,5,1,3,-0.0936781356758963,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1021",3,2,0.718633079,2.996446402,0.070218112,1,1,0,1,1,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1022",3,2,0.60789266,2.452083078,0.401247869,1,1,0,1,1,1,5,5,1,1,5,3,5,-0.648460773649967,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1023",3,2,0.230847733,1.770320475,-0.302848002,1,1,0,1,0,1,4,1,3,1,5,1,4,-0.648460773649967,-3.85537152645194,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1024",3,2,0.88769494,3.28882024,0.360200168,1,1,0,1,1,1,5,4,3,1,5,3,1,-1.04323423993162,-2.17240806379916,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1025",3,2,0.594133515,3.851351762,1.268995827,1,1,1,1,1,1,5,5,5,3,5,3,5,0.9266933280179,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1026",3,2,0.217578941,3.143257908,0.673185031,1,1,1,1,0,1,5,3,5,1,3,1,1,-1.04323423993162,-2.99201016400882,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1027",3,2,0.488647348,3.527790377,0.239571264,1,1,1,1,1,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1028",3,2,0.476314962,1.79770385,-0.163424928,1,1,0,1,0,1,5,5,4,1,3,1,5,-0.405406462406962,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1029",3,2,0.773757558,3.441510954,0.749035872,1,1,0,1,1,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1030",3,2,0.924849365,3.569960176,0.92670228,1,1,1,1,1,1,5,5,3,3,3,3,5,-0.648460773649967,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1031",3,2,0.375641042,2.091879756,-0.051261461,1,1,0,0,0,1,5,5,5,3,1,3,5,-0.648460773649967,-1.56581225366612,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"1032",3,2,0.56330695,2.074014441,-0.278768163,1,1,0,0,1,1,5,5,3,1,1,1,5,-1.04323423993162,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1033",3,2,0.154498586,2.65521731,0.29703683,1,1,1,1,1,1,5,5,3,3,5,3,5,-0.0936781356758963,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1034",3,2,0.93008215,3.196492393,-0.0240971,1,1,0,1,1,1,5,5,3,3,3,1,5,-0.648460773649967,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1035",3,2,0.928369375,2.757488161,-0.298862143,1,1,0,1,1,1,5,5,3,3,4,1,5,-0.405406462406962,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1036",3,2,0.906678441,4.126892815,0.990051204,1,1,0,1,1,1,5,5,5,1,5,1,5,0.9266933280179,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1037",3,2,0.646581195,3.550092264,-0.107787189,1,1,1,0,1,1,5,5,3,5,2,1,5,-0.85603797255497,-1.56581225366612,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1038",3,2,0.779873276,1.860046491,-1.124133745,1,1,0,0,1,1,5,5,3,1,3,1,3,-1.04323423993162,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1039",3,2,0.90765668,3.302791572,0.214579365,1,1,1,0,1,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1040",3,2,0.099695135,3.884356195,1.201951316,1,1,1,1,1,1,5,4,5,3,3,3,5,-0.0936781356758963,-1.75758353508006,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1041",3,2,0.225471375,0.351455863,-0.899851169,1,1,0,0,0,1,3,5,1,1,4,1,4,-1.3884666837332,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"1042",3,2,0.530657791,2.563918324,-0.509704397,1,1,0,1,0,1,5,5,5,1,3,1,3,-0.648460773649967,-2.41763584278387,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1043",3,2,0.394474565,1.985435622,-0.926647035,1,1,0,0,1,1,5,3,3,1,3,1,3,-1.04323423993162,-2.99201016400882,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1044",3,2,0.500361166,2.867775713,0.301636276,1,1,0,1,1,1,5,5,1,1,5,3,3,-1.04323423993162,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1045",3,2,0.847830523,2.333849318,-0.479289022,1,1,1,1,1,1,3,5,5,3,3,1,5,-0.648460773649967,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1046",3,2,0.351805103,2.2453124,-0.411338567,1,1,1,1,0,1,5,5,5,1,5,2,5,0.9266933280179,-2.17240806379916,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1047",3,2,0.795372702,2.971773972,-0.209576409,1,1,1,0,0,1,5,5,5,4,5,1,2,-0.405406462406962,-1.75758353508006,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"1048",3,2,0.300562898,3.294675342,0.295786807,1,1,1,0,1,1,5,5,3,1,5,2,5,-0.0936781356758963,-2.17240806379916,0.471563085845629,7.53230675054617e-05,0.493015974581274
"1049",3,2,0.747626068,3.42845973,-0.29865184,1,1,0,1,1,1,5,5,1,1,5,1,3,-1.04323423993162,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1050",3,2,0.784421147,3.491632954,-0.123845172,1,1,0,1,1,1,3,5,3,3,5,1,5,-0.648460773649967,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1051",3,2,0.75138476,3.600547308,0.249989751,1,1,1,1,1,1,5,5,3,3,5,1,5,-0.0936781356758963,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1052",3,2,0.591469107,2.830599733,0.60996089,1,1,1,1,0,1,5,5,5,3,5,1,5,0.9266933280179,-1.95500140211954,0.618471880368537,7.53230675054617e-05,0.654996241765911
"1053",3,2,0.60810396,3.016273529,-0.142689516,1,1,1,1,1,1,5,5,5,1,5,1,3,-0.0936781356758963,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1054",3,2,0.93974272,3.378006515,-0.082539928,1,1,1,0,0,1,5,5,3,1,5,3,3,-0.648460773649967,-1.95500140211954,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"1055",3,2,0.862906381,3.09423087,-0.735561055,1,1,0,1,1,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1056",3,2,0.25938844,1.790730577,0.481793568,1,1,0,0,0,1,5,1,3,1,4,3,5,-0.405406462406962,-2.99201016400882,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"1057",3,2,0.555012848,3.225479125,0.206046952,1,1,0,1,1,1,5,5,5,1,4,1,5,0.39497379111749,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1058",3,2,0.747436024,3.321977121,0.27901555,1,1,0,0,1,1,5,5,3,1,5,1,5,-0.0936781356758963,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1059",3,2,0.094728945,1.24611945,-0.338031266,1,1,1,0,0,1,3,5,3,1,4,1,1,-1.55738901126244,-2.41763584278387,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"1060",3,2,0.862697995,3.596094582,0.495777644,1,1,1,1,1,1,5,5,1,3,5,3,5,-0.648460773649967,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1061",3,2,0.06922834,2.015635487,-0.301274726,1,1,0,1,1,1,3,5,3,1,5,1,3,-1.04323423993162,-2.41763584278387,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1062",3,2,0.841596505,3.860127804,1.364125692,1,1,1,1,1,1,5,5,5,1,5,1,5,0.9266933280179,-2.41763584278387,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1063",3,2,0.385013977,2.766643315,0.386466254,1,1,1,1,1,1,5,5,3,1,2,3,5,-0.85603797255497,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1064",3,2,0.08277532,1.451912036,0.5073136,1,1,0,0,0,1,3,5,5,1,3,1,5,-0.648460773649967,-2.41763584278387,-0.377893402564653,7.53230675054617e-05,-0.572480043784732
"1065",3,2,0.274890787,1.991201694,0.24695897,1,1,0,1,1,1,3,3,3,1,4,1,5,-0.85603797255497,-2.99201016400882,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1066",3,2,0.62912848,2.134914765,-0.408998745,1,1,0,0,1,1,5,5,1,1,5,1,1,-1.3884666837332,-2.41763584278387,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1067",3,3,0.12374701,3.155866487,1.277260755,1,1,1,1,1,1,5,5,5,2,5,1,5,0.9266933280179,-2.17240806379916,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1068",3,3,0.102345715,3.691852296,1.44224495,1,1,1,1,1,1,5,5,5,3,5,1,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1069",3,3,0.266403516,4.050560125,2.787135246,1,1,0,1,1,1,5,5,4,5,5,3,5,0.39497379111749,-1.11158532195804,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1070",3,3,0.79694516,2.443364428,-0.506942422,1,1,0,0,1,1,5,5,2,3,5,1,5,-0.405406462406962,-1.95500140211954,0.0542119188137125,7.53230675054617e-05,0.0625548426537036
"1071",3,3,0.798264136,3.95504165,2.732214632,1,1,0,1,1,1,5,5,1,3,5,3,5,-0.648460773649967,-1.56581225366612,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1072",3,3,0.755745246,3.480704552,1.554188929,1,1,1,1,1,1,5,5,5,1,5,3,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1073",3,3,0.833300201,3.54504056,1.451889998,1,1,1,0,0,1,5,5,3,3,5,3,5,-0.0936781356758963,-1.56581225366612,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
"1074",3,3,0.385028586,2.610673051,-0.11827549,1,1,0,1,0,1,5,5,3,2,4,2,4,-0.648460773649967,-1.95500140211954,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1075",3,3,0.083816807,4.311332871,2.26478476,1,1,1,1,1,1,5,5,5,4,5,4,5,0.9266933280179,-1.11158532195804,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1076",3,3,0.444480302,3.192581516,1.268075839,1,1,0,1,0,1,5,5,3,2,5,3,3,-0.648460773649967,-1.75758353508006,0.201954427153208,7.53230675054617e-05,0.228909840824867
"1077",3,3,0.269323016,2.983814519,0.288683039,1,1,1,1,1,1,3,5,3,3,5,1,5,-0.648460773649967,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1078",3,3,0.131546635,3.249781248,0.803859001,1,1,1,1,1,1,5,5,3,1,5,5,3,-0.648460773649967,-1.56581225366612,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1079",3,3,0.069537532,3.455472534,1.982913055,1,1,1,1,1,1,5,3,5,1,5,5,5,0.9266933280179,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1080",3,3,0.924070906,3.45159647,2.338438643,1,1,0,1,1,1,5,4,5,3,5,3,5,0.9266933280179,-1.75758353508006,0.648352660520513,7.53230675054617e-05,0.661528275866333
"1081",3,3,0.622972679,3.589790072,1.382624669,1,1,1,1,1,1,5,5,4,1,1,3,4,-1.04323423993162,-1.95500140211954,1.18048768983452,7.53230675054617e-05,1.19952925649464
"1082",3,3,0.898112026,3.068210126,0.095125536,1,1,1,0,0,1,4,3,3,1,5,1,5,-0.405406462406962,-2.99201016400882,0.0242471021974574,7.53230675054617e-05,0.0557363887700542
